country,continent,year,lifeExp,pop,gdpPercap,fit.pr
Peru,Americas,2002,69.906,26769436,5909.020073,70.76087749142933
Peru,Americas,2007,71.421,28674757,7408.905561,72.64291929047796
Philippines,Asia,1952,47.752,22438691,1272.880995,50.194437960403306
Philippines,Asia,1957,51.334,26072194,1547.944844,51.71301414597943
Philippines,Asia,1962,54.757,30325264,1649.552153,53.180117132753
Philippines,Asia,1967,56.393,35356600,1814.12743,54.66590585334241
Philippines,Asia,1972,58.065,40850141,1989.37407,56.154861299090726
Philippines,Asia,1977,60.06,46850962,2373.204287,57.70571388590888
Philippines,Asia,1982,62.082,53456774,2603.273765,59.210937999528085
Philippines,Asia,1987,64.151,60017788,2189.634995,60.52514179981607
Philippines,Asia,1992,66.458,67185766,2279.324017,61.9887080369454
Philippines,Asia,1997,68.564,75012988,2536.534925,63.50198636531012
Philippines,Asia,2002,70.303,82995088,2650.921068,64.97288146890412
Philippines,Asia,2007,71.688,91077287,3190.481016,66.56994682696303
Poland,Europe,1952,61.31,25730551,4029.329699,60.90234391397746
Poland,Europe,1957,65.77,28235346,4734.253019,62.54848082460866
Poland,Europe,1962,67.64,30329617,5338.752143,64.16481687212281
Poland,Europe,1967,69.61,31785378,6557.152776,65.96332808822933
Poland,Europe,1972,70.85,33039545,8006.506993,67.83037474118588
Poland,Europe,1977,70.67,34621254,9508.141454,69.71293554767539
Poland,Europe,1982,71.32,36227381,8451.531004,70.83633761106114
Poland,Europe,1987,70.98,37740710,9082.351172,72.46048442391458
Poland,Europe,1992,70.99,38370697,7738.881247,73.49876098678548
Poland,Europe,1997,72.75,38654957,10159.58368,75.65405505796376
Poland,Europe,2002,74.67,38625976,12002.23908,77.63781377021677
Poland,Europe,2007,75.563,38518241,15389.92468,80.08005993206696
Portugal,Europe,1952,59.82,8526050,3068.319867,60.6171644094529
Portugal,Europe,1957,61.51,8817650,3774.571743,62.26369556885159
Portugal,Europe,1962,64.39,9019800,4727.954889,63.983562890674804
Portugal,Europe,1967,66.6,9103000,6361.517993,65.90527349958106
Portugal,Europe,1972,69.26,8970450,9022.247417,68.1317955395965
Portugal,Europe,1977,70.41,9662600,10172.48572,69.91007959584536
Portugal,Europe,1982,72.77,9859650,11753.84291,71.81629810863352
Portugal,Europe,1987,74.06,9915289,13039.30876,73.63471091650116
Portugal,Europe,1992,74.86,9927680,16207.26663,76.01175291177034
Portugal,Europe,1997,75.97,10156415,17641.03156,77.87417344645576
Portugal,Europe,2002,77.29,10433867,19970.90787,80.00251488105057
Portugal,Europe,2007,78.098,10642836,20509.64777,81.59933689000468
Puerto Rico,Americas,1952,64.28,2227000,3081.959785,55.55243748008338
Puerto Rico,Americas,1957,68.54,2260000,3907.156189,57.23426540797647
Puerto Rico,Americas,1962,69.62,2448046,5108.34463,59.02766890902857
Puerto Rico,Americas,1967,71.1,2648961,6929.277714,61.00498152769571
Puerto Rico,Americas,1972,72.16,2847132,9123.041742,63.09293166571068
Puerto Rico,Americas,1977,73.44,3080828,9770.524921,64.72202322424998
Puerto Rico,Americas,1982,73.75,3279001,10330.98915,66.32529192414736
Puerto Rico,Americas,1987,74.63,3444468,12281.34191,68.34100980969987
Puerto Rico,Americas,1992,73.911,3585176,14641.58711,70.47836320724738
Puerto Rico,Americas,1997,74.917,3759430,16999.4333,72.6150046989846
Puerto Rico,Americas,2002,77.778,3859606,18855.60618,74.60277472113316
Puerto Rico,Americas,2007,78.746,3942491,19328.70901,76.18011894070598
Reunion,Africa,1952,52.724,257700,2718.885295,41.11793188634395
Reunion,Africa,1957,55.09,308700,2769.451844,42.56988853625116
Reunion,Africa,1962,57.666,358900,3173.72334,44.12680706914288
Reunion,Africa,1967,60.542,414024,4021.175739,45.8152394597745
Reunion,Africa,1972,64.274,461633,5047.658563,47.55679909863632
Reunion,Africa,1977,67.064,492095,4319.804067,48.777759435568655
Reunion,Africa,1982,69.885,517810,5267.219353,50.495855795949865
Reunion,Africa,1987,71.913,562035,5303.377488,51.94353675144825
Reunion,Africa,1992,73.615,622191,6101.255823,53.61725804700255
Reunion,Africa,1997,74.772,684810,6071.941411,55.04551003529197
Reunion,Africa,2002,75.744,743981,6316.1652,56.55493443829788
Reunion,Africa,2007,76.442,798094,7670.122558,58.393672089538796
Romania,Europe,1952,61.05,16630000,3144.613186,60.639804438916144
Romania,Europe,1957,64.1,17829327,3943.370225,62.31378648973329
Romania,Europe,1962,66.8,18680721,4734.997586,63.98565280981413
Romania,Europe,1967,66.8,19284814,6470.866545,65.93772266382628
Romania,Europe,1972,69.21,20662648,8011.414402,67.83183101397364
Romania,Europe,1977,69.46,21658597,9356.39724,69.66790547792789
Romania,Europe,1982,69.66,22356726,9605.314053,71.1787225350092
Romania,Europe,1987,69.53,22686371,9696.273295,72.64266570970793
Romania,Europe,1992,69.36,22797027,6598.409903,73.16032630903665
Romania,Europe,1997,69.72,22562458,7346.547557,74.81928706594715
Romania,Europe,2002,71.322,22404337,7885.360081,76.41613062606093
Romania,Europe,2007,72.476,22276056,10808.47561,78.72051569819781
Rwanda,Africa,1952,40,2534927,493.3238752,40.457496912784215
Rwanda,Africa,1957,41.5,2822082,540.2893983,41.90838495886684
Rwanda,Africa,1962,43,3051242,597.4730727,43.362305239613306
Rwanda,Africa,1967,44.1,3451079,510.9637142,44.7735846372371
Rwanda,Africa,1972,44.6,3992121,590.5806638,46.23416198859136
Rwanda,Africa,1977,45,4657072,670.0806011,47.694704616565446
Rwanda,Africa,1982,46.218,5507565,881.5706467,49.19441528677362
Rwanda,Africa,1987,44.02,6349365,847.991217,50.62140163178451
Rwanda,Africa,1992,23.599,7290203,737.0685949,52.0254363975789
Rwanda,Africa,1997,36.087,7212583,589.9445051,53.418728383978134
Rwanda,Africa,2002,43.413,7852401,785.6537648,54.9137561086491
Rwanda,Africa,2007,46.242,8860588,863.0884639,56.373685877537895
Sao Tome and Principe,Africa,1952,46.471,60011,879.5835855,40.57211941625217
Sao Tome and Principe,Africa,1957,48.945,61325,860.7369026,42.00347770137523
Sao Tome and Principe,Africa,1962,51.893,65345,1071.551119,43.50298781938301
Sao Tome and Principe,Africa,1967,54.425,70787,1384.840593,45.032907452689486
Sao Tome and Principe,Africa,1972,56.48,76595,1532.985254,46.51382039076983
Sao Tome and Principe,Africa,1977,58.55,86796,1737.561657,48.01147943870996
Sao Tome and Principe,Africa,1982,60.351,98593,1890.218117,49.49373125237772
Sao Tome and Principe,Africa,1987,61.728,110812,1516.525457,50.81978905402777
Sao Tome and Principe,Africa,1992,62.742,125911,1428.777814,52.23070099093637
Sao Tome and Principe,Africa,1997,63.306,145608,1339.076036,53.64103303861542
Sao Tome and Principe,Africa,2002,64.337,170372,1353.09239,55.082143424360396
Sao Tome and Principe,Africa,2007,65.528,199579,1598.435089,56.59189986371888
Saudi Arabia,Asia,1952,39.875,4005677,6459.554823,51.73358253847833
Saudi Arabia,Asia,1957,42.868,4419650,8157.591248,53.674425594447655
Saudi Arabia,Asia,1962,45.914,4943029,11626.41975,56.140750898693184
Saudi Arabia,Asia,1967,49.901,5618198,16903.04886,59.14354072650734
Saudi Arabia,Asia,1972,53.886,6472756,24837.42865,62.935017617485954
Saudi Arabia,Asia,1977,58.69,8128505,34167.7626,67.14074366849586
Saudi Arabia,Asia,1982,63.012,11254672,33693.17525,68.43686098801423
Saudi Arabia,Asia,1987,66.295,14619745,21198.26136,66.1659484471131
Saudi Arabia,Asia,1992,68.768,16945857,24841.61777,68.68406487843332
Saudi Arabia,Asia,1997,70.533,21229759,20586.69019,68.85836687637264
Saudi Arabia,Asia,2002,71.626,24501530,19014.54118,69.82878295958571
Saudi Arabia,Asia,2007,72.777,27601038,21654.83194,72.04923982952839
Senegal,Africa,1952,37.278,2755589,1450.356983,40.74149632507745
Senegal,Africa,1957,39.329,3054547,1567.653006,42.213254935067525
Senegal,Africa,1962,41.454,3430243,1654.988723,43.676122829337544
Senegal,Africa,1967,43.563,3965841,1612.404632,45.10043704263611
Senegal,Africa,1972,45.815,4588696,1597.712056,46.53302805827663
Senegal,Africa,1977,48.879,5260855,1561.769116,47.95931303200717
Senegal,Africa,1982,52.379,6147783,1518.479984,49.38341802450865
Senegal,Africa,1987,55.769,7171347,1441.72072,50.797590761020345
Senegal,Africa,1992,58.196,8307920,1367.899369,52.21263532271611
Senegal,Africa,1997,60.187,9535314,1392.368347,53.656847522858854
Senegal,Africa,2002,61.6,10870037,1519.635262,55.13156499335748
Senegal,Africa,2007,63.062,12267493,1712.472136,56.62574033805953
Serbia,Europe,1952,57.996,6860147,3581.459448,60.76943849301453
Serbia,Europe,1957,61.685,7271135,4981.090891,62.6217299212265
Serbia,Europe,1962,64.531,7616060,6289.629157,64.44698946462583
Serbia,Europe,1967,66.914,7971222,7991.707066,66.38903183028616
Serbia,Europe,1972,68.7,8313288,10522.06749,68.57686689168038
Serbia,Europe,1977,70.3,8686367,12980.66956,70.74340767370533
Serbia,Europe,1982,70.162,9032824,15181.0927,72.83333390207599
Serbia,Europe,1987,71.218,9230783,15870.87851,74.47497875918413
Serbia,Europe,1992,71.659,9826397,9325.068238,73.96946170712599
Serbia,Europe,1997,72.232,10336594,7914.320304,74.98777353224588
Serbia,Europe,2002,73.213,10111559,7236.075251,76.22345546296778
Serbia,Europe,2007,74.002,10150265,9786.534714,78.41725491077366
Sierra Leone,Africa,1952,30.331,2143249,879.7877358,40.57217999781904
Sierra Leone,Africa,1957,31.57,2295678,1004.484437,42.04613475780878
Sierra Leone,Africa,1962,32.767,2467895,1116.639877,43.51636790066616
Sierra Leone,Africa,1967,34.113,2662190,1206.043465,44.97984943530444
Sierra Leone,Africa,1972,35.4,2879013,1353.759762,46.46063525644049
Sierra Leone,Africa,1977,36.788,3140897,1348.285159,47.8959617040041
Sierra Leone,Africa,1982,38.445,3464522,1465.010784,49.36755104848449
Sierra Leone,Africa,1987,40.006,3868905,1294.447788,50.7538875434474
Sierra Leone,Africa,1992,38.333,4260884,1068.696278,52.12384685624848
Sierra Leone,Africa,1997,39.897,4578212,574.6481576,53.41418919545391
Sierra Leone,Africa,2002,41.012,5359092,699.489713,54.888186940902905
Sierra Leone,Africa,2007,42.568,6144562,862.5407561,56.37352334534121
Singapore,Asia,1952,60.396,1127000,2315.138227,50.503727617086966
Singapore,Asia,1957,63.179,1445929,2843.104409,52.0973525270533
Singapore,Asia,1962,65.798,1750200,3674.735572,53.78108996858741
Singapore,Asia,1967,67.946,1977600,4977.41854,55.60461195329913
Singapore,Asia,1972,69.521,2152400,8597.756202,58.115897575057545
Singapore,Asia,1977,70.795,2325300,11210.08948,60.32805806696223
Singapore,Asia,1982,71.76,2651869,15169.16112,62.93986293919558
Singapore,Asia,1987,73.56,2794552,18861.53081,65.47252405303631
Singapore,Asia,1992,75.788,3235865,24769.8912,68.66278003096065
Singapore,Asia,1997,77.158,3802309,33519.4766,72.69616904833408
Singapore,Asia,2002,78.77,4197776,36023.1054,74.87607150484372
Singapore,Asia,2007,79.972,4553009,47143.17964,79.61290268312132
Slovak Republic,Europe,1952,64.36,3558137,5074.659104,61.212545237477414
Slovak Republic,Europe,1957,67.45,3844277,6093.26298,62.951766799857594
Slovak Republic,Europe,1962,70.33,4237384,7481.107598,64.8005604897515
Slovak Republic,Europe,1967,70.98,4442238,8412.902397,66.51402147326688
Slovak Republic,Europe,1972,70.35,4593433,9674.167626,68.32525275096057
Slovak Republic,Europe,1977,70.45,4827803,10922.66404,70.13269488497038
Slovak Republic,Europe,1982,70.8,5048043,11348.54585,71.69602627487347
Slovak Republic,Europe,1987,71.08,5199318,12037.26758,73.33735536642223
Slovak Republic,Europe,1992,71.38,5302888,9498.467723,74.02091797486698
Slovak Republic,Europe,1997,72.71,5383010,12126.23065,76.23765721249339
Slovak Republic,Europe,2002,73.8,5410052,13638.77837,78.12345652673874
Slovak Republic,Europe,2007,74.663,5447502,18678.31435,81.05588900846949
Slovenia,Europe,1952,65.57,1489518,4215.041741,60.95745393091828
Slovenia,Europe,1957,67.85,1533070,5862.276629,62.883221639405875
Slovenia,Europe,1962,69.15,1582962,7402.303395,64.77717535588745
Slovenia,Europe,1967,69.18,1646912,9405.489397,66.80857149703554
Slovenia,Europe,1972,69.82,1694510,12383.4862,69.1292425779164
Slovenia,Europe,1977,70.97,1746919,15277.03017,71.4248522949395
Slovenia,Europe,1982,71.063,1861252,17866.72175,73.63029386680587
Slovenia,Europe,1987,72.25,1945870,18678.53492,75.30815032228114
Slovenia,Europe,1992,73.64,1999210,14214.71681,75.42046409089997
Slovenia,Europe,1997,75.13,2011612,17161.10735,77.7317560186004
Slovenia,Europe,2002,76.66,2011497,20660.01936,80.20700859873857
Slovenia,Europe,2007,77.926,2009245,25768.25759,83.15982846149534
Somalia,Africa,1952,32.978,2526994,1135.749842,40.64813670938699
Somalia,Africa,1957,34.977,2780415,1258.147413,42.12140920288013
Somalia,Africa,1962,36.981,3080153,1369.488336,43.59140063795601
Somalia,Africa,1967,38.977,3428839,1284.73318,45.00320059487393
Somalia,Africa,1972,40.973,3840161,1254.576127,46.43120252958963
Somalia,Africa,1977,41.974,4353666,1450.992513,47.92644009387009
Somalia,Africa,1982,42.955,5828892,1176.807031,49.282026633701335
Somalia,Africa,1987,44.501,6921858,1093.244963,50.69418063928073
Somalia,Africa,1992,39.658,6099799,926.9602964,52.08178672776688
Somalia,Africa,1997,43.795,6633514,930.5964284,53.51981678439529
Somalia,Africa,2002,45.936,7753310,882.0818218,54.94237111819619
Somalia,Africa,2007,48.159,9118773,926.1410683,56.39239672719107
South Africa,Africa,1952,45.009,14264935,4725.295531,41.71333378330967
South Africa,Africa,1957,47.985,16151549,5487.104219,43.37635141723917
South Africa,Africa,1962,49.951,18356657,5768.729717,44.89687477104227
South Africa,Africa,1967,51.927,20997321,7114.477971,46.7331763720646
South Africa,Africa,1972,53.696,23935810,7765.962636,48.36345537089521
South Africa,Africa,1977,55.527,27129932,8028.651439,49.87835926367136
South Africa,Africa,1982,58.161,31140029,8568.266228,51.47544089578772
South Africa,Africa,1987,60.834,35933379,7825.823398,52.69207214708178
South Africa,Africa,1992,61.888,39964159,7225.069258,53.95074949308315
South Africa,Africa,1997,60.236,42835005,7479.188244,55.4631102941192
South Africa,Africa,2002,53.365,44433622,7710.946444,56.96883553570526
South Africa,Africa,2007,49.339,43997828,9269.657808,58.86833390347181
Spain,Europe,1952,64.94,28549870,3834.034742,60.844390168637005
Spain,Europe,1957,66.66,29841614,4564.80241,62.49819638515039
Spain,Europe,1962,69.69,31158061,5693.843879,64.27019028450769
Spain,Europe,1967,71.44,32850275,7993.512294,66.38956753138874
Spain,Europe,1972,73.06,34513161,10638.75131,68.61149279545951
Spain,Europe,1977,74.39,36439000,13236.92117,70.81945029547678
Spain,Europe,1982,76.3,37983310,13926.16997,72.46093579495857
Spain,Europe,1987,76.9,38880702,15764.98313,74.44355432314377
Spain,Europe,1992,77.57,39549438,18603.06452,76.72270552896606
Spain,Europe,1997,78.77,39855442,20445.29896,78.70633932141051
Spain,Europe,2002,79.78,40152517,24835.47166,81.44607336002395
Spain,Europe,2007,80.941,40448191,28821.0637,84.06574815645573
Sri Lanka,Asia,1952,57.593,7982342,1083.53203,50.13824868717957
Sri Lanka,Asia,1957,61.456,9128546,1072.546602,51.571939798359836
Sri Lanka,Asia,1962,62.192,10421936,1074.47196,53.00946218309413
Sri Lanka,Asia,1967,64.266,11737396,1135.514326,54.46452752991793
Sri Lanka,Asia,1972,65.042,13016733,1213.39553,55.924589799060016
Sri Lanka,Asia,1977,65.949,14116836,1348.775651,57.40171486206199
Sri Lanka,Asia,1982,68.757,15410151,1648.079789,58.92748434928433
Sri Lanka,Asia,1987,69.011,16495304,1876.766827,60.43229822406819
Sri Lanka,Asia,1992,70.379,17587060,2153.739222,61.951440770345855
Sri Lanka,Asia,1997,70.457,18698655,2664.477257,63.539953230614245
Sri Lanka,Asia,2002,70.815,19576783,3015.378833,65.08103424880495
Sri Lanka,Asia,2007,72.396,20378239,3970.095407,66.80129726516084
Sudan,Africa,1952,38.635,8504667,1615.991129,40.790648229788275
Sudan,Africa,1957,39.624,9753392,1770.337074,42.27340139784301
Sudan,Africa,1962,40.87,11183227,1959.593767,43.766514324441005
Sudan,Africa,1967,42.858,12716129,1687.997641,45.12286925522573
Sudan,Africa,1972,45.083,14597019,1659.652775,46.55140895612608
Sudan,Africa,1977,47.8,17104986,2202.988423,48.1495947525191
Sudan,Africa,1982,50.338,20367053,1895.544073,49.49531172891669
Sudan,Africa,1987,51.744,24725960,1507.819159,50.817205461574076
Sudan,Africa,1992,53.556,28227588,1492.197043,52.24952063637737
Sudan,Africa,1997,55.373,32160729,1632.210764,53.728020719392845
Sudan,Africa,2002,56.369,37090298,1993.398314,55.272154098622124
Sudan,Africa,2007,58.556,42292929,2602.394995,56.88982479541262
Swaziland,Africa,1952,41.407,290243,1148.376626,40.651883705395726
Swaziland,Africa,1957,43.424,326741,1244.708364,42.117421167370516
Swaziland,Africa,1962,44.992,370006,1856.182125,43.735826937230556
Swaziland,Africa,1967,46.633,420690,2613.101665,45.39739371732094
Swaziland,Africa,1972,49.552,480105,3364.836625,47.05742197417635
Swaziland,Africa,1977,52.537,551425,3781.410618,48.617991270964595
Swaziland,Africa,1982,55.561,649901,3895.384018,50.0887638931434
Swaziland,Africa,1987,57.678,779348,3984.839812,51.55226091990332
Swaziland,Africa,1992,58.474,962344,3553.0224,52.86107021126344
Swaziland,Africa,1997,54.289,1054486,3876.76846,54.39409283469051
Swaziland,Africa,2002,43.869,1130269,4128.116943,55.90563148943158
Swaziland,Africa,2007,39.613,1133066,4513.480643,57.456939137069696
Sweden,Europe,1952,71.86,7124673,8527.844662,62.23727746567155
Sweden,Europe,1957,72.49,7363802,9911.878226,64.08494022593786
Sweden,Europe,1962,73.37,7561588,12329.44192,66.23930287685064
Sweden,Europe,1967,74.16,7867931,15258.29697,68.54539115087006
Sweden,Europe,1972,74.72,8122293,17832.02464,70.74609543515365
Sweden,Europe,1977,75.44,8251648,18855.72521,72.4868294406132
Sweden,Europe,1982,76.42,8325260,20667.38125,74.46138909804804
Sweden,Europe,1987,77.19,8421403,23586.92927,76.76471551249472
Sweden,Europe,1992,78.16,8718867,23880.01683,78.28864023125075
Sweden,Europe,1997,79.39,8897619,25266.59499,80.13705809994813
Sweden,Europe,2002,80.04,8954175,29341.63093,82.78327535852274
Sweden,Europe,2007,80.884,9031088,33859.74835,85.56097697107889
Switzerland,Europe,1952,69.62,4815000,14734.23275,64.0790220773157
Switzerland,Europe,1957,70.56,5126000,17909.48973,66.45823008223843
Switzerland,Europe,1962,71.32,5666000,20431.0927,68.64346637064465
Switzerland,Europe,1967,72.77,6063000,22966.14432,70.8326935436556
Switzerland,Europe,1972,73.78,6401400,27195.11304,73.52459032856672
Switzerland,Europe,1977,75.39,6316424,26982.29052,74.89838631695572
Switzerland,Europe,1982,76.21,6468126,28397.71512,76.75536436182672
Switzerland,Europe,1987,77.41,6649942,30281.70459,78.7513889523362
Switzerland,Europe,1992,78.03,6995447,31871.5303,80.66012049699692
Switzerland,Europe,1997,79.37,7193761,32135.32301,82.17535197398794
Switzerland,Europe,2002,80.62,7361757,34480.95771,84.30836970814045
Switzerland,Europe,2007,81.701,7554661,37506.41907,86.64312588825445
Syria,Asia,1952,45.883,3661549,1643.485354,50.304414741030314
Syria,Asia,1957,48.284,4149908,2117.234893,51.88195087138911
Syria,Asia,1962,50.305,4834621,2193.037133,53.341396208317065
Syria,Asia,1967,53.655,5680812,1881.923632,54.686024364778206
Syria,Asia,1972,57.296,6701172,2571.423014,56.32758422442596
Syria,Asia,1977,61.195,7932503,3195.484582,57.9497254238766
Syria,Asia,1982,64.59,9410494,3761.837715,59.554741655036395
Syria,Asia,1987,66.974,11242847,3116.774285,60.80027022675132
Syria,Asia,1992,69.249,13219062,3340.542768,62.30362452117379
Syria,Asia,1997,71.527,15081016,4014.238972,63.94049479043247
Syria,Asia,2002,73.053,17155814,4090.925331,65.40020248952362
Syria,Asia,2007,74.143,19314747,4184.548089,66.86493606214323
Taiwan,Asia,1952,58.5,8550362,1206.947913,50.17487232951126
Taiwan,Asia,1957,62.4,10164215,1507.86129,51.701119358133695
Taiwan,Asia,1962,65.2,11918938,1822.879028,53.23155185348881
Taiwan,Asia,1967,67.5,13648692,2643.858681,54.91212846123841
Taiwan,Asia,1972,69.39,15226039,4062.523897,56.77006815835733
Taiwan,Asia,1977,70.59,16785196,5596.519826,58.66223222498283
Taiwan,Asia,1982,72.16,18501390,7426.354774,60.642186470280976
Taiwan,Asia,1987,73.4,19757799,11054.56175,63.15580730963316
Taiwan,Asia,1992,74.26,20686918,15215.6579,65.82756292091744
Taiwan,Asia,1997,75.25,21628605,20206.82098,68.745640752784
Taiwan,Asia,2002,76.99,22454239,23235.42329,71.08132900927734
Taiwan,Asia,2007,78.4,23174294,28718.27684,74.14531590465705
Tanzania,Africa,1952,41.215,8322925,716.6500721,40.52376892380699
Tanzania,Africa,1957,42.974,9452826,698.5356073,41.95534449452694
Tanzania,Africa,1962,44.246,10863958,722.0038073,43.39925971396806
Tanzania,Africa,1967,45.757,12607312,848.2186575,44.87366498441585
Tanzania,Africa,1972,47.62,14706593,915.9850592,46.33072568769229
Tanzania,Africa,1977,49.919,17129565,962.4922932,47.78147773656227
Tanzania,Africa,1982,50.608,19844382,874.2426069,49.19224069220682
Tanzania,Africa,1987,51.535,23040630,831.8220794,50.61660344294625
Tanzania,Africa,1992,50.44,26605473,825.682454,52.05173254522555
Tanzania,Africa,1997,48.466,30686889,789.1862231,53.477853329975424
Tanzania,Africa,2002,49.651,34593779,899.0742111,54.94741360683669
Tanzania,Africa,2007,52.517,38139640,1107.482182,56.446209671900775
Thailand,Asia,1952,50.848,21289402,757.7974177,50.041586996269615
Thailand,Asia,1957,53.63,25041917,793.5774148,51.489155739410364
Thailand,Asia,1962,56.061,29263397,1002.199172,52.98801524552269
Thailand,Asia,1967,58.285,34024249,1295.46066,54.5119915773832
Thailand,Asia,1972,60.405,39276153,1524.358936,56.016868137007705
Thailand,Asia,1977,62.494,44148285,1961.224635,57.58345899410715
Thailand,Asia,1982,64.597,48827160,2393.219781,59.14860451543056
Thailand,Asia,1987,66.084,52910342,2982.653773,60.760469987580876
Thailand,Asia,1992,67.298,56667095,4616.896545,62.68238228785076
Thailand,Asia,1997,67.521,60216677,5852.625497,64.48603567967922
Thailand,Asia,2002,68.564,62806748,5913.187529,65.94095848747006
Thailand,Asia,2007,70.616,65068149,7458.396327,67.83644997106802
Togo,Africa,1952,38.596,1219113,859.8086567,40.56625120948736
Togo,Africa,1957,41.208,1357445,925.9083202,42.02281730848586
Togo,Africa,1962,43.922,1528098,1067.53481,43.50179598036899
Togo,Africa,1967,46.769,1735550,1477.59676,45.06043282950234
Togo,Africa,1972,49.759,2056351,1649.660188,46.54844365762997
Togo,Africa,1977,52.887,2308582,1532.776998,47.95070962591178
Togo,Africa,1982,55.471,2644765,1344.577953,49.33181262632746
Togo,Africa,1987,56.941,3154264,1202.201361,50.72651343189302
Togo,Africa,1992,58.061,3747553,1034.298904,52.11363944135256
Togo,Africa,1997,58.39,4320890,982.2869243,53.535155930279686
Togo,Africa,2002,57.561,4977378,886.2205765,54.94359929295091
Togo,Africa,2007,58.42,5701579,882.9699438,56.37958570332354
Trinidad and Tobago,Americas,1952,59.1,662850,3023.271928,55.53502186848028
Trinidad and Tobago,Americas,1957,61.8,764900,4100.3934,57.291608517540716
Trinidad and Tobago,Americas,1962,64.9,887498,4997.523971,58.99478289728097
Trinidad and Tobago,Americas,1967,65.4,960155,5621.368472,60.61685968213621
Trinidad and Tobago,Americas,1972,65.9,975199,6619.551419,62.35002133730189
Trinidad and Tobago,Americas,1977,68.3,1039009,7899.554209,64.16681298304182
Trinidad and Tobago,Americas,1982,68.832,1116479,9119.528607,65.96579121364495
Trinidad and Tobago,Americas,1987,69.582,1191336,7388.597823,66.88908883237507
Trinidad and Tobago,Americas,1992,69.862,1183669,7370.990932,68.320815025534
Trinidad and Tobago,Americas,1997,69.465,1138101,8792.573126,70.17962033537931
Trinidad and Tobago,Americas,2002,68.976,1101832,11460.60023,72.40830796069605
Trinidad and Tobago,Americas,2007,69.819,1056608,18008.50924,75.78834988304867
Tunisia,Africa,1952,44.6,3647735,1468.475631,40.746873030795996
Tunisia,Africa,1957,47.1,3950849,1395.232468,42.162089169682616
Tunisia,Africa,1962,49.579,4286552,1660.30321,43.677699902452716
Tunisia,Africa,1967,52.053,4786986,1932.360167,45.19538379333823
Tunisia,Africa,1972,55.602,5303507,2753.285994,46.87594442823146
Tunisia,Africa,1977,59.837,6005061,3120.876811,48.42197797585609
Tunisia,Africa,1982,64.048,6734098,3560.233174,49.98930793707477
Tunisia,Africa,1987,66.894,7724976,3810.419296,51.50050166138639
Tunisia,Africa,1992,70.001,8523077,4332.720164,53.09244539038484
Tunisia,Africa,1997,71.973,9231669,4876.798614,54.690851613145284
Tunisia,Africa,2002,73.042,9770575,5722.895655,56.378881801520464
Tunisia,Africa,2007,73.923,10276158,7092.923025,58.222388226094665
Turkey,Europe,1952,43.585,22235677,1969.10098,60.29097139131662
Turkey,Europe,1957,48.079,25670939,2218.754257,61.80200699396492
Turkey,Europe,1962,52.098,29788695,2322.869908,63.26985433080122
Turkey,Europe,1967,54.336,33411317,2826.356387,64.85621489305748
Turkey,Europe,1972,57.005,37492953,3450.69638,66.47843871507962
Turkey,Europe,1977,59.507,42404033,4269.122326,68.15825751071043
Turkey,Europe,1982,61.036,47328791,4241.356344,69.58696899533952
Turkey,Europe,1987,63.108,52881328,5089.043686,71.2754711052665
Turkey,Europe,1992,66.146,58179144,5678.348271,72.88729817591154
Turkey,Europe,1997,68.835,63047647,6601.429915,74.59817353215962
Turkey,Europe,2002,70.845,67308928,6508.085718,76.00742469261868
Turkey,Europe,2007,71.777,71158647,8458.276384,78.0230944768042
Uganda,Africa,1952,39.978,5824797,734.753484,40.52914110821545
Uganda,Africa,1957,42.571,6675501,774.3710692,41.977848654973485
Uganda,Africa,1962,45.344,7688797,767.2717398,43.412692965253676
Uganda,Africa,1967,48.051,8900294,908.9185217,44.89167765881403
Uganda,Africa,1972,51.016,10190285,950.735869,46.341037984601854
Uganda,Africa,1977,50.35,11457758,843.7331372,47.746235977177406
Uganda,Africa,1982,49.849,12939400,682.2662268,49.135271733998145
Uganda,Africa,1987,51.509,15283050,617.7244065,50.55306999485403
Uganda,Africa,1992,48.825,18252190,644.1707969,51.99786899179084
Uganda,Africa,1997,44.578,21210254,816.559081,53.48597622091099
Uganda,Africa,2002,47.813,24739869,927.7210018,54.95591453711442
Uganda,Africa,2007,51.542,29170398,1056.380121,56.43104514397308
United Kingdom,Europe,1952,69.18,50430000,9979.508487,62.66805845933547
United Kingdom,Europe,1957,70.42,51430000,11283.17795,64.49187318627098
United Kingdom,Europe,1962,70.76,53292000,12477.17707,66.28314325753664
United Kingdom,Europe,1967,71.36,54959000,14142.85089,68.21438271596543
United Kingdom,Europe,1972,72.01,56079000,15895.11641,70.17131824667118
United Kingdom,Europe,1977,72.76,56179000,17428.74846,72.06337433226518
United Kingdom,Europe,1982,74.04,56339704,18232.42452,73.73881610172913
United Kingdom,Europe,1987,75.007,56981620,21664.78767,76.19432031895828
United Kingdom,Europe,1992,76.42,57866349,22705.09254,77.93998164762445
United Kingdom,Europe,1997,77.218,58808266,26074.53136,80.37681308060682
United Kingdom,Europe,2002,78.471,59912431,29478.99919,82.8240393663609
United Kingdom,Europe,2007,79.425,60776238,33203.26128,85.36616454448824
United States,Americas,1952,68.44,157553000,13990.48208,58.78953961951636
United States,Americas,1957,69.49,171984000,14847.12712,60.48069992480438
United States,Americas,1962,70.21,186538000,16173.14586,62.31114679589608
